date,open,high,low,close,adj_close,volume
2023-04-13,106.470001,108.264999,106.440002,108.190002,108.190002,21650700.0
2023-04-14,107.690002,109.580002,107.589996,109.459999,109.459999,20758700.0
2023-04-15,107.690002,109.580002,107.589996,109.459999,109.459999,20758700.0
2023-04-16,107.690002,109.580002,107.589996,109.459999,109.459999,20758700.0
2023-04-17,105.43,106.709999,105.32,106.419998,106.419998,29043400.0
2023-04-18,107.0,107.050003,104.779999,105.120003,105.120003,17641400.0
2023-04-19,104.214996,105.724998,103.800003,105.019997,105.019997,16732000.0
2023-04-20,104.650002,106.888,104.639999,105.900002,105.900002,22515300.0
2023-04-21,106.089996,106.639999,105.485001,105.910004,105.910004,22379000.0
2023-04-22,106.089996,106.639999,105.485001,105.910004,105.910004,22379000.0
2023-04-23,106.089996,106.639999,105.485001,105.910004,105.910004,22379000.0
2023-04-24,106.050003,107.32,105.360001,106.779999,106.779999,21410900.0
2023-04-25,106.610001,107.440002,104.559998,104.610001,104.610001,31408100.0
2023-04-26,105.559998,107.019997,103.269997,104.449997,104.449997,37068200.0
2023-04-27,105.230003,109.150002,104.419998,108.370003,108.370003,38235200.0
2023-04-28,107.800003,108.290001,106.040001,108.220001,108.220001,23957900.0
2023-04-29,107.800003,108.290001,106.040001,108.220001,108.220001,23957900.0
2023-04-30,107.800003,108.290001,106.040001,108.220001,108.220001,23957900.0
2023-05-01,107.720001,108.68,107.5,107.709999,107.709999,20926300.0
2023-05-02,107.660004,107.730003,104.5,105.980003,105.980003,20343100.0
2023-05-03,106.220001,108.129997,105.620003,106.120003,106.120003,17116300.0
2023-05-04,106.160004,106.300003,104.699997,105.209999,105.209999,19780600.0
2023-05-05,105.32,106.440002,104.738998,106.214996,106.214996,20705300.0
2023-05-06,105.32,106.440002,104.738998,106.214996,106.214996,20705300.0
2023-05-07,105.32,106.440002,104.738998,106.214996,106.214996,20705300.0
2023-05-08,105.794998,108.419998,105.790001,108.239998,108.239998,17266000.0
2023-05-09,108.779999,110.595001,107.724998,107.940002,107.940002,24782400.0
2023-05-10,108.550003,113.510002,108.480003,112.279999,112.279999,47533500.0
2023-05-11,115.860001,118.440002,114.93,116.900002,116.900002,57115100.0
2023-05-12,117.0,118.260002,116.550003,117.919998,117.919998,31272500.0
2023-05-13,117.0,118.260002,116.550003,117.919998,117.919998,31272500.0
2023-05-14,117.0,118.260002,116.550003,117.919998,117.919998,31272500.0
2023-05-15,116.489998,118.794998,116.480003,116.959999,116.959999,22107900.0
2023-05-16,116.830002,121.199997,116.830002,120.089996,120.089996,32370100.0
2023-05-17,120.18,122.279999,119.459999,121.480003,121.480003,26659600.0
2023-05-18,121.559998,123.900002,121.489998,123.519997,123.519997,27014500.0
2023-05-19,124.199997,126.478996,122.720001,123.25,123.25,30251300.0
2023-05-20,124.199997,126.478996,122.720001,123.25,123.25,30251300.0
2023-05-21,124.199997,126.478996,122.720001,123.25,123.25,30251300.0
2023-05-22,123.510002,127.050003,123.449997,125.870003,125.870003,29760200.0
2023-05-23,124.93,125.419998,123.050003,123.290001,123.290001,24477900.0
2023-05-24,121.879997,122.75,120.75,121.639999,121.639999,23087900.0
2023-05-25,125.209999,125.980003,122.900002,124.349998,124.349998,33812700.0
2023-05-26,124.065002,126.0,123.290001,125.43,125.43,25154700.0
2023-05-27,124.065002,126.0,123.290001,125.43,125.43,25154700.0
2023-05-28,124.065002,126.0,123.290001,125.43,125.43,25154700.0
2023-05-29,124.065002,126.0,123.290001,125.43,125.43,25154700.0
2023-05-30,126.290001,126.379997,122.889999,124.639999,124.639999,27230700.0
2023-05-31,123.699997,124.900002,123.099998,123.370003,123.370003,41548800.0
2023-06-01,123.5,125.040001,123.300003,124.370003,124.370003,25017700.0
2023-06-02,124.489998,126.745003,124.349998,125.230003,125.230003,19362400.0
2023-06-03,124.489998,126.745003,124.349998,125.230003,125.230003,19362400.0
2023-06-04,124.489998,126.745003,124.349998,125.230003,125.230003,19362400.0
2023-06-05,124.610001,127.989998,124.379997,126.629997,126.629997,22672500.0
2023-06-06,126.599998,128.880005,125.970001,127.910004,127.910004,19450100.0
2023-06-07,127.574997,129.550003,122.629997,122.940002,122.940002,34179300.0
2023-06-08,122.584999,123.730003,122.010002,122.669998,122.669998,24815000.0
2023-06-09,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0
2023-06-10,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0
2023-06-11,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0
2023-06-12,123.394997,124.75,122.349998,124.349998,124.349998,22255700.0
2023-06-13,125.650002,125.860001,123.845001,124.43,124.43,19287700.0
2023-06-14,123.800003,124.790001,122.160004,124.379997,124.379997,24659600.0
2023-06-15,123.879997,126.160004,123.139999,125.790001,125.790001,24517100.0
2023-06-16,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0
2023-06-17,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0
2023-06-18,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0
2023-06-19,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0
2023-06-20,123.535004,125.175003,122.830002,123.849998,123.849998,22698000.0
2023-06-21,123.235001,123.410004,120.860001,121.260002,121.260002,22612000.0
2023-06-22,120.660004,123.934998,119.599998,123.870003,123.870003,20781900.0
2023-06-23,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0
2023-06-24,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0
2023-06-25,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0
2023-06-26,121.466003,122.720001,118.989998,119.089996,119.089996,23185000.0
2023-06-27,117.839996,119.894997,116.910004,119.010002,119.010002,27221700.0
2023-06-28,117.959999,121.269997,117.599998,121.080002,121.080002,19753100.0
2023-06-29,120.089996,120.910004,119.209999,120.010002,120.010002,18517500.0
2023-06-30,121.099998,122.029999,120.879997,120.970001,120.970001,23865800.0
2023-07-01,121.099998,122.029999,120.879997,120.970001,120.970001,23865800.0
