date,score,w_subj,w_polar,w_comp
2023-03-01,7131.0,4.731348335270796e-05,6.320038765670285e-06,2.0587665638548547e-05
2023-03-02,723.0,0.0005419176969246754,9.901563847059505e-05,0.0005220249880913438
2023-03-03,630.0,0.0004914814257826047,7.282063999285645e-05,0.0001943509700176367
2023-03-04,524.0,0.0004519095111681499,4.0711324945926656e-05,-0.0005503215867373696
2023-03-05,217.0,0.0012261151413519957,0.00011491809809138826,0.001122684703433923
2023-03-06,30.0,0.010853615520282186,0.002038800705467373,0.007089777777777777
2023-03-07,1221.0,0.0003557695147181623,6.196600274222761e-05,0.000265746514886564
2023-03-08,3678.0,4.8244426767836356e-05,4.329390667845625e-06,-1.0860595206097362e-05
2023-03-09,2308.0,0.00016579218176771633,-2.0804941211441172e-05,2.9503587852064554e-05
2023-03-10,32.0,0.010674370659722222,0.00039062500000000013,-0.002544140625
2023-03-11,76562.0,2.884037685066368e-06,6.713825057885129e-07,-2.3646228541151877e-07
2023-03-12,10486.0,3.612001288346008e-05,3.2271480526771e-06,1.4691022959724798e-05
2023-03-13,18.0,0.010699588477366255,-0.005706447187928669,-0.0053962962962962975
2023-03-14,6.0,0.021296296296296296,0.005555555555555557,0.05656666666666666
2023-03-15,4345.0,8.892548504920696e-05,2.0125409501252025e-05,5.24360235764294e-05
2023-03-16,203.0,0.0016373543697619168,0.00010646713118577114,0.001116236744400495
2023-03-17,671.0,0.0006302470355999466,3.7278183609814884e-05,-9.084801250885636e-05
2023-03-18,718.0,0.00043422585759363483,0.00010176961136324813,0.00048137700669609947
2023-03-19,109.0,0.004874759869183739,0.001134443288197181,0.0015442387004460905
2023-03-20,24.0,0.011458333333333333,-0.004166666666666667,0.0012541666666666667
2023-03-21,207.0,0.0010460150307346275,-0.0002462456503099225,6.33970454386333e-05
2023-03-22,5304.0,4.586002484006897e-05,2.4813694815537938e-06,1.5974486514062638e-05
2023-03-23,26036.0,1.2179939578696923e-05,2.8079558386114512e-06,5.901130378795744e-06
2023-03-24,3884.0,9.47870376665406e-05,2.2762639904337767e-05,-1.629280546772998e-05
2023-03-25,201.0,0.0020318342348118836,0.00024286046274982196,-0.0002801564317714908
2023-03-26,136.0,0.002977720193469545,0.0011005961821002911,-0.00020173551038062283
2023-03-27,123.0,0.003207415061883301,0.0006737086829954832,0.00555213166765814
2023-03-28,14.0,0.03488102600347499,-0.00430780104249492,0.013215306122448976
2023-03-29,122.0,0.0009797650584017535,0.0005025827853312784,0.0008225342649825316
2023-03-30,676.0,0.00046380100769609193,0.00010094732083523618,1.9623787682504107e-05
2023-03-31,4008.0,7.879012955514767e-05,5.808451825832609e-06,-2.6786328789526737e-05
2023-04-01,22.0,0.012201762310233387,0.006804787843010984,0.004185537190082645
2023-04-02,387.0,0.0009822113709433513,0.00011797180002883452,0.0005680848506700319
2023-04-03,229.0,0.0008140776230584426,0.00017657591925465893,0.00011173127896111821
2023-04-04,5297.0,7.052427592190572e-05,7.283027109439585e-07,-3.905630256015271e-05
2023-04-05,9243.0,5.135287350622878e-05,2.194100162904741e-06,3.312843136383907e-05
2023-04-06,143.0,0.0021333782120495407,0.00046962964649823255,0.000833996772458311
2023-04-07,10.0,0.0395,0.03,0.025869999999999997
2023-04-08,3115.0,0.00012103545996515675,4.655998100171116e-05,6.338599795428838e-05
2023-04-09,827.0,0.0003836518145185419,9.977339265723001e-05,0.00011891570616248178
2023-04-10,18.0,0.02373236331569665,-0.002237654320987654,-0.001072839506172839
2023-04-11,6.0,0.07777777777777777,0.05277777777777778,0.003427777777777779
2023-04-12,16.0,0.024401041666666668,-0.0033487215909090906,-0.0033023437500000006
2023-04-13,484.0,0.0005262061836109033,3.962506031396476e-05,0.00014381445939485007
2023-04-14,116.0,0.004213433380336333,0.0002804627027867911,0.001464543697978597
2023-04-15,19.0,0.029012003693444137,0.019884579870729457,0.03756371191135734
2023-04-16,2200.0,0.00014437220418470417,1.5943673750491934e-05,6.422541322314065e-06
2023-04-17,798.0,0.00035252091427064215,5.5855415012029015e-05,0.00017278566089408987
2023-04-18,36.0,0.006785316789468357,0.0024708362899662213,0.01314452160493827
2023-04-19,1305.0,0.0003088225346744746,0.00010103641612339373,0.0002395982443005828
2023-04-20,34.0,0.013451409529943885,0.0006201995058272863,0.010428719723183391
2023-04-21,54.0,0.008407489211546946,0.0027615793792264386,0.010503737997256516
2023-04-22,36.0,0.012157309576971885,0.0022342422464971486,0.008431944444444443
2023-04-23,121.0,0.003594867356658826,0.0013327068160526713,-0.003130018441363294
2023-04-24,205.0,0.0012679999622295876,-0.0002634769553270446,-0.0006796859012492564
2023-04-25,63.0,0.0060948275057622495,0.0008469007826528612,0.003901184177374653
2023-04-26,18204.0,2.264007674051901e-05,4.72186694211217e-06,2.3265639870138484e-05
2023-04-27,279.0,0.0014004610542860674,0.0002347658026977776,0.000522605053891908
2023-04-28,184.0,0.002064129272205986,0.0003950101558499391,0.0022942225897920605
2023-04-29,6.0,0.05787037037037036,-0.030324074074074073,-0.039016666666666665
2023-04-30,4.0,0.07333333333333333,0.028333333333333332,0.023037500000000002
2023-05-01,344.0,0.0009503771650178009,0.00018079673053645473,0.0012998622566252026
2023-05-02,493.0,0.0006507192651138934,-5.657981175263699e-05,0.00043243708058868794
2023-05-03,542.0,0.0006603066222352451,-0.0002552310889956074,-0.0005502787952233766
2023-05-04,33.0,0.010746681769409044,-0.00030356848538666705,-0.0016433425160697881
2023-05-05,2.0,0.35,0.4,0.21075
2023-05-06,36.0,0.01131076346967691,0.0021717958997284643,0.01428456790123457
2023-05-07,0.0,0.0,0.0,0.0
2023-05-08,53.0,0.006166901110331474,-0.00027150797285442765,-0.001959594161623353
2023-05-09,53.0,0.006166901110331474,-0.00027150797285442765,-0.001959594161623353
2023-05-10,99.0,0.005408048741382075,0.002087857895938704,0.005277941026425875
2023-05-11,262.0,0.0009993279307721767,0.0002745587240976067,0.0022740895052735855
2023-05-12,934.0,0.00021921782233123196,0.00011813340855662514,0.00018660627083438416
2023-05-13,423.0,0.000732294864883769,0.0003143676818709933,0.00022805861542846606
2023-05-14,63.0,0.009867244957947906,0.0021931876807160253,0.006032098765432099
2023-05-15,11206.0,3.9945408117332516e-05,7.774710684474508e-06,4.846460070901693e-05
2023-05-16,3351.0,0.00012716707271831571,1.0463729032982613e-05,5.774187317512617e-05
2023-05-17,1312.0,0.00028238212958335725,3.34279245659898e-05,8.572371356335515e-05
2023-05-18,3434.0,0.00014716766414889584,4.516510081364054e-05,0.00012675838483844958
2023-05-19,11007.0,1.1880522235091565e-05,6.172864014938694e-06,1.70038807369946e-06
2023-05-20,1554.0,0.00015577600160134264,4.798272293657566e-05,0.00011710042916606625
