date,score,w_subj,w_polar,w_comp
2023-05-13,1040.0,0.35168115820032536,0.09235489491128071,0.21850836538461538
2023-05-14,1659.0,0.4372934907497527,0.07570829024989705,-0.02989095840867993
2023-05-15,164.0,0.3422019705291166,0.0490123586112198,0.3910621951219512
2023-05-16,212.0,0.2784543929063906,0.039605786723399095,0.3832316037735849
2023-05-17,2063.0,0.29910977156424146,0.17193869840223971,0.06739379544352884
2023-05-18,115.0,0.34722601794340924,-0.03862456866804692,0.024815652173913034
2023-05-19,1830.0,0.36120723657290343,0.12331968500407708,0.2211749180327869
2023-05-20,99.0,0.2961273848909778,0.12245400319572061,0.28158787878787883
2023-05-21,28.0,0.4709920634920635,-0.07577380952380952,0.12921071428571426
2023-05-22,73.0,0.4037320205479452,0.0007856735159817418,0.5683219178082192
