date,score,w_subj,w_polar,w_comp
2023-05-17,536.0,0.35472922737590373,0.028739774866146862,0.3211348880597015
2023-05-18,71.0,0.33965492874096015,0.004850082665244993,0.48040422535211263
2023-05-19,37.0,0.3197179054054054,0.011312500000000001,0.6537918918918919
2023-05-20,318.0,0.4338548787573945,0.12607363379690423,0.4653040880503145
2023-05-21,244.0,0.5933035371899695,0.15189550892257966,0.18089672131147538
2023-05-22,49.0,0.4248453927025355,0.08751546072974645,0.09107346938775511
2023-05-23,207.0,0.215878135451505,0.08204758918617615,0.42124879227053136
2023-05-24,299.0,0.48608925326257035,0.034072388101750166,0.3114013377926421
2023-05-25,10224.0,0.4320164863625878,0.07719196666346678,0.6692916666666667
2023-05-26,9291.0,0.5560659187462001,-0.1222700049637483,0.08410271230222796
2023-05-27,180.0,0.3331078761156539,0.047070003206669875,0.12475888888888888
