date,score,w_subj,w_polar,w_comp
2023-05-14,2.0,1.1357142857142857,0.2857142857142857,-0.04630000000000001
2023-05-15,68254.0,0.10762492219041687,0.009738873586651738,0.0314860198669675
2023-05-16,157.0,0.41811069326992895,0.02690167581887328,0.08968471337579617
2023-05-17,83.0,0.38680562881484215,0.08811422159225137,0.8764277108433737
2023-05-18,39810.0,0.4506910185493243,0.2662889982026222,0.14503428033157498
2023-05-19,734.0,0.32125931075767,0.09473920180376175,0.2614807901907357
2023-05-20,20595.0,0.24771598917119678,0.020194404944951193,0.1743880165088614
2023-05-21,2688.0,0.11437336830249777,0.019296007749690786,0.039337462797619044
2023-05-22,45946.0,0.5586815542166967,0.01787368969742075,0.33937721673268617
2023-05-23,2445.0,0.13274228481130323,0.027045901610318786,0.12785120654396726
