date,open,high,low,close,adj_close,volume,score,w_subj,w_polar,w_comp
2023-06-03,124.489998,126.745003,124.349998,125.230003,125.230003,19362400.0,8082.0,0.2432004586190033,0.066538173215114,0.0157218881464983
2023-06-04,124.489998,126.745003,124.349998,125.230003,125.230003,19362400.0,851.0,0.4553271090455355,0.1152456262425206,0.1052619271445358
2023-06-05,124.610001,127.989998,124.379997,126.629997,126.629997,22672500.0,19726.0,0.3535585413517011,0.002122150148431,0.063578023927811
2023-06-06,126.599998,128.880005,125.970001,127.910004,127.910004,19450100.0,9963.0,0.2377153472278184,-0.0054952829730292,0.2326447756699789
2023-06-07,127.574997,129.550003,122.629997,122.940002,122.940002,34179300.0,1340.0,0.3824093342098684,0.060364112470778,0.214730895522388
2023-06-08,122.584999,123.730003,122.010002,122.669998,122.669998,24815000.0,3608.0,0.3518872277313404,-0.0348740492386678,0.0684825388026607
2023-06-09,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0,1418.0,0.3667869786100435,0.120707903779126,0.3134712976022566
2023-06-10,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0,115.0,0.4120239262635225,0.1489953234653545,0.0774226086956521
2023-06-11,122.559998,124.285004,122.419998,122.870003,122.870003,20304500.0,18.0,0.3848800505050505,0.1053907126823793,0.1724222222222222
2023-06-12,123.394997,124.75,122.349998,124.349998,124.349998,22255700.0,481.0,0.3589445134445134,0.0016824909324909,0.3038509355509355
2023-06-13,125.650002,125.860001,123.845001,124.43,124.43,19287700.0,33.0,0.2143578643578643,0.0767857142857142,0.1273939393939394
2023-06-14,123.800003,124.790001,122.160004,124.379997,124.379997,24659600.0,11551.0,0.4238930031676914,0.1125491369701284,0.1676735780451909
2023-06-15,123.879997,126.160004,123.139999,125.790001,125.790001,24517100.0,3271.0,0.4015479965397558,0.0359736151703698,0.4985509630082543
2023-06-16,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0,2337.0,0.3856664952892791,0.1085171096210573,0.2876124518613607
2023-06-17,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0,873.0,0.2732509367076132,0.0725807875388549,0.215293470790378
2023-06-18,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0,10584.0,0.480203037199033,0.0813891866622242,0.1394891628873772
2023-06-19,126.699997,126.699997,123.790001,124.059998,124.059998,56686800.0,431.0,0.3086401207456892,0.0935340561948119,-0.0610893271461716
2023-06-20,123.535004,125.175003,122.830002,123.849998,123.849998,22698000.0,34720.0,0.4006891339349983,0.0349050938741186,0.2931843029953917
2023-06-21,123.235001,123.410004,120.860001,121.260002,121.260002,22612000.0,1375.0,0.484835158074249,-0.046623194280467,-0.0313057454545454
2023-06-22,120.660004,123.934998,119.599998,123.870003,123.870003,20781900.0,1172.0,0.5826027584840789,-0.0861689811523178,-0.3861909556313994
2023-06-23,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0,637.0,0.4370288660157465,0.001117620636571,-0.0872905808477237
2023-06-24,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0,2700.0,0.528618223447254,0.1380537187939148,-0.2651994814814815
2023-06-25,122.040001,123.440002,121.860001,123.019997,123.019997,29542900.0,1299.0,0.4414593196405891,-0.0350453535091813,-0.0460331793687451
2023-06-26,121.466003,122.720001,118.989998,119.089996,119.089996,23185000.0,2242.0,0.4183150853427052,0.1305189912165671,0.2722966547725245
2023-06-27,117.839996,119.894997,116.910004,119.010002,119.010002,27221700.0,22889.0,0.4357039605779115,-0.0069463442481334,0.1227668880248154
2023-06-28,117.959999,121.269997,117.599998,121.080002,121.080002,19753100.0,11825.0,0.3425201577386318,0.0144515765123742,0.0177950359408033
2023-06-29,120.089996,120.910004,119.209999,120.010002,120.010002,18517500.0,474.0,0.3634813920424227,0.0592582884654916,0.1112983122362869
2023-06-30,121.099998,122.029999,120.879997,120.970001,120.970001,23865800.0,848.0,0.4940784861909673,0.1382642385253308,0.6480544811320755
2023-07-01,121.099998,122.029999,120.879997,120.970001,120.970001,23865800.0,10.0,0.2417460317460317,0.1214285714285714,0.18338
