date,open,high,low,close,adj_close,volume,score,w_subj,w_polar,w_comp
2023-03-01,250.759995,250.929993,245.789993,246.270004,245.732819,27565300.0,404.0,0.42779493999461,0.0594910513487246,0.0073950495049504
2023-03-02,246.550003,251.399994,245.610001,251.110001,250.562256,24808200.0,88.0,0.1872049499322226,0.0718231011412829,0.1206704545454545
2023-03-03,252.190002,255.619995,251.389999,255.289993,254.733124,30760100.0,47.0,0.491812050416556,0.1638648727275135,0.8563255319148937
2023-03-04,252.190002,255.619995,251.389999,255.289993,254.733124,30760100.0,527.0,0.5072010255715189,-0.016557671455679,-0.2849462998102466
2023-03-05,252.190002,255.619995,251.389999,255.289993,254.733124,30760100.0,4341.0,0.3090569228467574,0.0213471744173706,0.2191501727712508
2023-03-06,256.429993,260.119995,255.979996,256.869995,256.309692,24109800.0,38.0,0.4281144148249411,0.0277190609098503,0.4396315789473684
2023-03-07,256.299988,257.690002,253.389999,254.149994,253.595612,21473200.0,8360.0,0.4472129813677676,0.0513720940223002,0.394472523923445
2023-03-08,254.039993,254.539993,250.809998,253.699997,253.146606,17340200.0,271.0,0.3258174861930243,0.0888265890099377,0.0846553505535055
2023-03-09,255.820007,259.559998,251.580002,252.320007,251.769623,26653400.0,12.0,0.6307539682539683,0.2531746031746032,0.2756833333333333
2023-03-10,251.080002,252.789993,247.600006,248.589996,248.047745,28333900.0,149.0,0.3845548709589283,0.0901267402518165,0.3229409395973154
2023-03-11,251.080002,252.789993,247.600006,248.589996,248.047745,28333900.0,4.0,0.3,-0.2,0.0
2023-03-12,251.080002,252.789993,247.600006,248.589996,248.047745,28333900.0,20.0,0.5930211038961039,0.2770319264069264,0.6740700000000001
2023-03-13,247.399994,257.910004,245.729996,253.919998,253.366119,33339700.0,712.0,0.3184510338057466,0.0914246458101015,-0.1491875
2023-03-14,256.75,261.070007,255.860001,260.790009,260.221161,33620300.0,6.0,0.4150793650793651,0.2539682539682539,0.5514
2023-03-15,259.980011,266.480011,259.209991,265.440002,264.860992,46028000.0,18.0,0.515895061728395,0.0751543209876543,0.0579555555555555
2023-03-16,265.209991,276.559998,263.279999,276.200012,275.597534,54768800.0,109.0,0.4276821997054281,0.0877468812663034,0.9629697247706424
2023-03-17,278.26001,283.329987,276.320007,279.429993,278.820465,69527400.0,170.0,0.2836020852785558,0.1323951914098972,0.2159464705882353
2023-03-18,278.26001,283.329987,276.320007,279.429993,278.820465,69527400.0,170.0,0.2836020852785558,0.1323951914098972,0.2159464705882353
2023-03-19,278.26001,283.329987,276.320007,279.429993,278.820465,69527400.0,170.0,0.2836020852785558,0.1323951914098972,0.2159464705882353
2023-03-20,276.980011,277.480011,269.850006,272.230011,271.6362,43466600.0,6.0,0.0,0.0,0.0
2023-03-21,274.880005,275.0,269.519989,273.779999,273.1828,34558700.0,27.0,0.5026250296523201,0.2840860897098713,0.7034407407407407
2023-03-22,273.399994,281.040009,272.179993,272.290009,271.696075,34873300.0,196.0,0.4608493604306287,0.2809612724496106,0.5293295918367347
2023-03-23,277.940002,281.059998,275.200012,277.660004,277.054352,36610900.0,180.0,0.3539896945646946,0.0784098845598845,0.395595
2023-03-24,277.23999,280.630005,275.279999,280.570007,279.958008,28172000.0,545.0,0.2201949541284403,0.1148853211009174,0.0114396330275229
2023-03-25,277.23999,280.630005,275.279999,280.570007,279.958008,28172000.0,463.0,0.2741439902494875,0.0172159478942364,0.3328397408207343
2023-03-26,277.23999,280.630005,275.279999,280.570007,279.958008,28172000.0,2.0,0.3,0.2,0.0
2023-03-27,280.5,281.459991,275.519989,276.380005,275.77713,26840200.0,4.0,0.0,0.0,0.3818
2023-03-28,275.790009,276.140015,272.049988,275.230011,274.629669,21878600.0,1939.0,0.3077251714582539,0.0406224634558416,0.4470332645693656
2023-03-29,278.959991,281.140015,278.410004,280.51001,279.898132,25087000.0,4641.0,0.3595204813734558,0.1324725411225501,0.2635339151045033
2023-03-30,284.230011,284.459991,281.480011,284.049988,283.430389,25053400.0,408.0,0.3377101157786042,0.0058337630981136,0.1837855392156863
2023-03-31,283.730011,289.269989,283.0,288.299988,287.671112,32766000.0,245.0,0.4361776006630233,0.1754770234624462,0.3563755102040816
2023-04-01,283.730011,289.269989,283.0,288.299988,287.671112,32766000.0,2.0,1.0,0.5,0.4588
2023-04-02,283.730011,289.269989,283.0,288.299988,287.671112,32766000.0,203.0,0.283682491564265,0.0365804146592323,-0.0410261083743842
2023-04-03,286.519989,288.269989,283.950012,287.230011,286.603485,24883300.0,2.0,0.0,0.0,0.0
2023-04-04,287.230011,290.450012,285.670013,287.179993,286.553558,25824300.0,157.0,-0.0145981195025781,0.0755422178670586,0.2063044585987261
2023-04-05,285.850006,287.149994,282.920013,284.339996,283.719757,22064800.0,1289.0,0.4609583106963194,0.1009206786015916,0.4297685802948021
2023-04-06,283.209991,292.079987,282.029999,291.600006,290.963928,29770300.0,206.0,0.4783089153542355,0.1534162070144676,0.4166645631067961
2023-04-07,283.209991,292.079987,282.029999,291.600006,290.963928,29770300.0,592.0,0.4871328129017861,0.0125699491782081,0.1472277027027027
2023-04-08,283.209991,292.079987,282.029999,291.600006,290.963928,29770300.0,13325.0,0.4222145434927798,0.0232087029067798,0.2959189493433395
2023-04-09,283.209991,292.079987,282.029999,291.600006,290.963928,29770300.0,600.0,0.3914142366340475,0.0555902872129108,0.1561841666666666
2023-04-10,289.209991,289.600006,284.709991,289.390015,288.758759,23103000.0,11105.0,0.392423641004052,0.0082524795378041,-0.0300893651508329
2023-04-11,285.75,285.980011,281.640015,282.829987,282.213043,27276600.0,561.0,0.3593137027254674,0.1240211506829153,0.1776354723707665
2023-04-12,284.790009,287.01001,281.959991,283.48999,282.871613,27403400.0,14.0,0.2649319727891157,0.1081632653061224,0.1869
2023-04-13,283.589996,289.899994,283.170013,289.839996,289.207764,24222700.0,14.0,0.2649319727891157,0.1081632653061224,0.1869
2023-04-14,287.0,288.480011,283.690002,286.140015,285.515869,20987900.0,75.0,0.4402797498797499,0.0629179172679172,-0.3666533333333333
2023-04-15,287.0,288.480011,283.690002,286.140015,285.515869,20987900.0,2361.0,0.268166196009271,0.004887580535611,0.0148696738670055
2023-04-16,287.0,288.480011,283.690002,286.140015,285.515869,20987900.0,59.0,0.3567999914398219,0.1434951206985105,0.2526779661016949
2023-04-17,289.929993,291.600006,286.160004,288.799988,288.170044,23836200.0,18403.0,0.3589795788847856,-0.0046803615303983,-0.1399901755148616
2023-04-18,291.570007,291.76001,287.01001,288.369995,287.740967,20161800.0,8885.0,0.5053408600717689,-0.0576060497748799,0.092216961170512
2023-04-19,285.98999,289.049988,284.540009,288.450012,287.820831,17150300.0,333.0,0.3474956947774408,0.0188119172047743,0.0086855855855855
2023-04-20,285.25,289.029999,285.079987,286.109985,285.485901,23244400.0,14.0,0.4306863459669582,0.243824101068999,0.5945571428571429
2023-04-21,285.01001,286.269989,283.059998,285.76001,285.136688,21676400.0,87.0,0.4171800895558501,0.1149931703785659,0.6258919540229886
2023-04-22,285.01001,286.269989,283.059998,285.76001,285.136688,21676400.0,28.0,0.4318424106239232,0.0748420696950108,0.3887214285714285
2023-04-23,285.01001,286.269989,283.059998,285.76001,285.136688,21676400.0,2.0,0.0,0.0,0.0
2023-04-24,282.089996,284.950012,278.720001,281.769989,281.155365,26611000.0,52.0,0.4064008739176711,0.0902574092030279,-0.2954576923076923
2023-04-25,279.51001,281.600006,275.369995,275.420013,274.819244,45772200.0,7348.0,0.2280757030938056,0.0620042027961706,0.2561867446924333
2023-04-26,296.700012,299.570007,292.730011,295.369995,294.725708,64599200.0,1022.0,0.3999216214223552,0.1293823290031704,0.3192227005870842
2023-04-27,295.970001,305.200012,295.25,304.829987,304.16507,46462600.0,6.0,0.6117857142857144,0.0534523809523809,0.1964
2023-04-28,304.01001,308.929993,303.309998,307.26001,306.589783,36446700.0,2.0,0.0,0.0,0.0
2023-04-29,304.01001,308.929993,303.309998,307.26001,306.589783,36446700.0,2.0,0.0,0.0,0.0
2023-04-30,304.01001,308.929993,303.309998,307.26001,306.589783,36446700.0,2.0,0.0,0.0,0.0
2023-05-01,306.970001,308.600006,305.149994,305.559998,304.893494,21294100.0,22.0,0.4148589065255731,0.1274014951098284,0.99
2023-05-02,307.76001,309.179993,303.910004,305.410004,304.743805,26404400.0,584.0,0.3337704807950578,0.0162714880472736,0.3472481164383562
2023-05-03,306.619995,308.609985,304.089996,304.399994,303.736023,22360800.0,54.0,0.3736231602697465,0.143495917291098,0.3035888888888888
2023-05-04,306.23999,307.76001,303.399994,305.410004,304.743805,22519900.0,67.0,0.447973097475585,0.1786622443338861,0.3303358208955224
2023-05-05,305.720001,311.970001,304.269989,310.649994,309.972382,28181200.0,2.0,0.0,0.0,0.0
2023-05-06,305.720001,311.970001,304.269989,310.649994,309.972382,28181200.0,3295.0,0.4649996477074285,-0.0857186643866417,0.1277909256449165
2023-05-07,305.720001,311.970001,304.269989,310.649994,309.972382,28181200.0,32.0,0.2520957341269841,0.0653273809523809,0.3011875
2023-05-08,310.130005,310.200012,306.089996,308.649994,307.976746,21318600.0,1297.0,0.304763568178354,0.0999673429515898,0.2700380878951426
2023-05-09,308.0,310.040009,306.309998,307.0,306.330353,21340800.0,18095.0,0.3448441046039835,0.1420870113337689,0.2691279745786128
2023-05-10,308.619995,313.0,307.670013,312.309998,311.628754,30078000.0,9889.0,0.319717190528673,0.1009137057816398,0.3795230053594903
2023-05-11,310.100006,311.119995,306.26001,310.109985,309.433533,31680200.0,1335.0,0.4166726724706182,0.0597205795705465,0.2421383520599251
2023-05-12,310.549988,310.649994,306.600006,308.970001,308.296051,19758100.0,1728.0,0.3338029950108726,0.0844784116691885,0.0791951388888889
2023-05-13,310.549988,310.649994,306.600006,308.970001,308.296051,19758100.0,117.0,0.2663237679428155,0.0921442939776273,0.1815042735042735
